Month,DayofMonth,DayOfWeek,FlightDate,AirlineID,Carrier,FlightNum,Origin,Dest,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,Diverted,ActualElapsedTime,AirTime,Distance,departure,arrival,origin_airport_code,departureDelay,lon_origin,lat_origin,dest_airport_code,arrivalDelay,lon_dest,lat_dest,Year,id
9,26,5,2008-09-26,19386,NW,609,JFK,MSP,1750,2145,235.00,235.00,1,33.00,2218,2332,9.00,2026,2341,195.00,195.00,1,0,0,176.00,134.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,1435187602
9,10,3,2008-09-10,19386,NW,609,JFK,MSP,1750,1755,5.00,5.00,0,60.00,1855,2038,6.00,2026,2044,18.00,18.00,1,0,0,229.00,163.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,-788672846
9,26,5,2008-09-26,19386,NW,187,JFK,MSP,800,800,0.00,0.00,0,37.00,837,958,11.00,1017,1009,-8.00,0.00,0,0,0,189.00,141.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,-2128325343
4,27,7,2008-04-27,20437,FL,55,ATL,LAX,925,922,-3.00,0.00,0,12.00,934,1103,11.00,1125,1114,-11.00,0.00,0,0,0,292.00,269.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1568257305
4,29,2,2008-04-29,19790,DL,110,ATL,LAX,834,834,0.00,0.00,0,27.00,901,1026,10.00,1019,1036,17.00,17.00,1,0,0,302.00,265.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-441679816
4,10,4,2008-04-10,19790,DL,125,ATL,LAX,1605,1706,61.00,61.00,1,27.00,1733,1859,5.00,1746,1904,78.00,78.00,1,0,0,298.00,266.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-645741773
4,14,1,2008-04-14,19790,DL,713,BOS,ATL,1330,1329,-1.00,0.00,0,16.00,1345,1602,11.00,1619,1613,-6.00,0.00,0,0,0,164.00,137.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,-551290986
4,30,3,2008-04-30,19790,DL,709,BOS,ATL,1115,1111,-4.00,0.00,0,21.00,1132,1349,8.00,1353,1357,4.00,4.00,0,0,0,166.00,137.00,946.00,1,1,BOS,9.105887,-71.01,42.36,ATL,8.413489,-84.43,33.64,2008,867254162
4,23,3,2008-04-23,19790,DL,35,ATL,LAX,950,948,-2.00,0.00,0,17.00,1005,1121,6.00,1140,1127,-13.00,0.00,0,0,0,279.00,256.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1140641375
9,5,5,2008-09-05,19386,NW,187,JFK,MSP,800,759,-1.00,0.00,0,23.00,822,946,7.00,1017,953,-24.00,0.00,0,0,0,174.00,144.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,245538164
4,28,1,2008-04-28,19790,DL,125,ATL,LAX,1605,1603,-2.00,0.00,0,16.00,1619,1740,17.00,1746,1757,11.00,11.00,0,0,0,294.00,261.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,1856244263
5,10,6,2008-05-10,19805,AA,267,MIA,LAX,1610,1616,6.00,6.00,0,15.00,1631,1851,15.00,1845,1906,21.00,21.00,1,0,0,350.00,320.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1880291205
5,3,6,2008-05-03,19805,AA,397,MIA,LAX,1820,1819,-1.00,0.00,0,21.00,1840,2059,5.00,2055,2104,9.00,9.00,0,0,0,345.00,319.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1586505487
5,30,5,2008-05-30,19805,AA,283,MIA,LAX,1115,1112,-3.00,0.00,0,19.00,1131,1333,5.00,1343,1338,-5.00,0.00,0,0,0,326.00,302.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1727044018
5,19,1,2008-05-19,19805,AA,299,MIA,LAX,815,819,4.00,4.00,0,19.00,838,1043,9.00,1055,1052,-3.00,0.00,0,0,0,333.00,305.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1662031882
4,8,2,2008-04-08,19790,DL,943,ATL,LAX,1330,1329,-1.00,0.00,0,17.00,1346,1522,12.00,1512,1534,22.00,22.00,1,0,0,305.00,276.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,367974684
4,11,5,2008-04-11,19790,DL,937,ATL,LAX,1110,1118,8.00,8.00,0,19.00,1137,1314,7.00,1255,1321,26.00,26.00,1,0,0,303.00,277.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-464499786
4,29,2,2008-04-29,20437,FL,54,ATL,LAX,1035,1034,-1.00,0.00,0,15.00,1049,1220,6.00,1235,1226,-9.00,0.00,0,0,0,292.00,271.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,2141680621
4,20,7,2008-04-20,19790,DL,1423,ATL,LAX,2130,2130,0.00,0.00,0,28.00,2158,2327,6.00,2326,2333,7.00,7.00,0,0,0,303.00,269.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,387835885
4,3,4,2008-04-03,19790,DL,110,ATL,LAX,830,836,6.00,6.00,0,29.00,905,1037,6.00,1020,1043,23.00,23.00,1,0,0,307.00,272.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1393866350
9,5,5,2008-09-05,19386,NW,609,JFK,MSP,1750,1805,15.00,15.00,1,69.00,1914,2040,5.00,2026,2045,19.00,19.00,1,0,0,220.00,146.00,1028.00,1,1,JFK,11.421935,-73.78,40.64,MSP,4.555891,-93.22,44.89,2008,1307923339
4,22,2,2008-04-22,19790,DL,875,ATL,LAX,2010,2008,-2.00,0.00,0,19.00,2027,2212,15.00,2209,2227,18.00,18.00,1,0,0,319.00,285.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1634713100
5,28,3,2008-05-28,19805,AA,972,MIA,LAX,2105,2109,4.00,4.00,0,12.00,2121,2331,14.00,2345,2345,0.00,0.00,0,0,0,336.00,310.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,-1904034611
4,4,5,2008-04-04,19790,DL,110,ATL,LAX,830,834,4.00,4.00,0,12.00,846,1008,34.00,1020,1042,22.00,22.00,1,0,0,308.00,262.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-554171483
4,11,5,2008-04-11,20437,FL,41,ATL,LAX,2130,2148,18.00,18.00,1,66.00,2254,38,7.00,2330,45,75.00,75.00,1,0,0,357.00,284.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1551726160
4,26,6,2008-04-26,20437,FL,54,ATL,LAX,1035,1034,-1.00,0.00,0,20.00,1054,1226,6.00,1235,1232,-3.00,0.00,0,0,0,298.00,272.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-1587026873
5,19,1,2008-05-19,19805,AA,283,MIA,LAX,1115,1113,-2.00,0.00,0,9.00,1122,1311,9.00,1343,1320,-23.00,0.00,0,0,0,307.00,289.00,2342.00,1,1,MIA,9.350676,-80.29,25.79,LAX,6.927546,-118.41,33.94,2008,1705477374
4,12,6,2008-04-12,19790,DL,943,ATL,LAX,1330,1341,11.00,11.00,0,16.00,1357,1514,7.00,1512,1521,9.00,9.00,0,0,0,280.00,257.00,1946.00,1,1,ATL,10.634748,-84.43,33.64,LAX,6.927546,-118.41,33.94,2008,-169865372
1,17,4,2008-01-17,19805,AA,1982,STL,ORD,1905,2157,172.00,172.00,1,17.00,2214,2259,7.00,2020,2306,166.00,166.00,1,0,0,69.00,45.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1705714903
1,22,2,2008-01-22,19805,AA,1605,STL,ORD,1150,1311,81.00,81.00,1,57.00,1408,1505,4.00,1259,1509,130.00,130.00,1,0,0,118.00,57.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1574917180
1,28,1,2008-01-28,19805,AA,640,STL,ORD,1455,1650,115.00,115.00,1,48.00,1738,1835,7.00,1610,1842,152.00,152.00,1,0,0,112.00,57.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1808969157
1,16,3,2008-01-16,19805,AA,2232,STL,ORD,2010,2008,-2.00,0.00,0,9.00,2017,2058,13.00,2120,2111,-9.00,0.00,0,0,0,63.00,41.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,634936138
1,22,2,2008-01-22,19805,AA,1610,STL,ORD,830,849,19.00,19.00,1,27.00,916,1001,4.00,945,1005,20.00,20.00,1,0,0,76.00,45.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1323240443
1,21,1,2008-01-21,19805,AA,1184,STL,ORD,1005,1017,12.00,12.00,0,20.00,1037,1119,21.00,1115,1140,25.00,25.00,1,0,0,83.00,42.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1655707240
1,7,1,2008-01-07,19805,AA,1186,STL,ORD,1235,1405,90.00,90.00,1,24.00,1429,1526,6.00,1345,1532,107.00,107.00,1,0,0,87.00,57.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-90143268
1,17,4,2008-01-17,19805,AA,2245,STL,ORD,1655,1954,179.00,179.00,1,70.00,2104,2154,7.00,1815,2201,226.00,226.00,1,0,0,127.00,50.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-2104480033
1,28,1,2008-01-28,19805,AA,392,STL,ORD,605,605,0.00,0.00,0,11.00,616,703,12.00,715,715,0.00,0.00,0,0,0,70.00,47.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-2037475187
1,19,6,2008-01-19,19805,AA,1184,STL,ORD,1005,1000,-5.00,0.00,0,10.00,1010,1052,10.00,1115,1102,-13.00,0.00,0,0,0,62.00,42.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,1257009207
1,18,5,2008-01-18,19805,AA,392,STL,ORD,605,600,-5.00,0.00,0,19.00,619,711,10.00,715,721,6.00,6.00,0,0,0,81.00,52.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-716562140
1,9,3,2008-01-09,19805,AA,1496,STL,ORD,1600,1556,-4.00,0.00,0,15.00,1611,1655,4.00,1715,1659,-16.00,0.00,0,0,0,63.00,44.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1695211131
1,15,2,2008-01-15,19805,AA,2232,STL,ORD,2010,2008,-2.00,0.00,0,12.00,2020,2105,6.00,2120,2111,-9.00,0.00,0,0,0,63.00,45.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-653192454
1,23,3,2008-01-23,19805,AA,1835,STL,ORD,1335,1415,40.00,40.00,1,71.00,1526,1630,7.00,1450,1637,107.00,107.00,1,0,0,142.00,64.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,963748544
1,21,1,2008-01-21,19805,AA,1982,STL,ORD,1905,2144,159.00,159.00,1,53.00,2237,2326,14.00,2020,2340,200.00,200.00,1,0,0,116.00,49.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1502689585
1,20,7,2008-01-20,19805,AA,1496,STL,ORD,1600,1557,-3.00,0.00,0,14.00,1611,1701,19.00,1715,1720,5.00,5.00,0,0,0,83.00,50.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1635299989
1,3,4,2008-01-03,19805,AA,2245,STL,ORD,1655,1651,-4.00,0.00,0,25.00,1716,1807,13.00,1815,1820,5.00,5.00,0,0,0,89.00,51.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,886439730
1,26,6,2008-01-26,19805,AA,1835,STL,ORD,1335,1330,-5.00,0.00,0,18.00,1348,1444,6.00,1450,1450,0.00,0.00,0,0,0,80.00,56.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1334874945
1,28,1,2008-01-28,19805,AA,2232,STL,ORD,2010,2101,51.00,51.00,1,9.00,2110,2201,6.00,2120,2207,47.00,47.00,1,0,0,66.00,51.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1912564240
1,8,2,2008-01-08,19805,AA,640,STL,ORD,1455,1737,162.00,162.00,1,16.00,1753,1838,8.00,1610,1846,156.00,156.00,1,0,0,69.00,45.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-686161270
1,2,3,2008-01-02,19805,AA,1184,STL,ORD,1005,1010,5.00,5.00,0,15.00,1025,1115,17.00,1115,1132,17.00,17.00,1,0,0,82.00,50.00,258.00,1,1,STL,8.479435,-90.36,38.75,ORD,9.747257,-87.91,41.98,2008,-1533761980
9,27,6,2008-09-27,20355,US,14,PHX,JFK,1214,1323,69.00,69.00,1,21.00,1344,2117,20.00,2000,2137,97.00,97.00,1,0,0,314.00,273.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1174868682
9,11,4,2008-09-11,20409,B6,178,PHX,JFK,1130,1131,1.00,1.00,0,18.00,1149,1905,9.00,1921,1914,-7.00,0.00,0,0,0,283.00,256.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,539911936
9,27,6,2008-09-27,19790,DL,118,PHX,JFK,635,633,-2.00,0.00,0,13.00,646,1414,18.00,1425,1432,7.00,7.00,0,0,0,299.00,268.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-685461976
9,25,4,2008-09-25,20355,US,14,PHX,JFK,1214,1210,-4.00,0.00,0,30.00,1240,2015,21.00,2000,2036,36.00,36.00,1,0,0,326.00,275.00,2153.00,1,1,PHX,8.996600,-112.01,33.44,JFK,10.002426,-73.78,40.64,2008,-1733274603
5,31,6,2008-05-31,19805,AA,1520,LAX,MIA,1200,1208,8.00,8.00,0,13.00,1221,1945,7.00,1950,1952,2.00,2.00,0,0,0,284.00,264.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-280868605
5,11,7,2008-05-11,19805,AA,1520,LAX,MIA,1200,1158,-2.00,0.00,0,14.00,1212,1917,7.00,1950,1924,-26.00,0.00,0,0,0,266.00,245.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-712587589
5,13,2,2008-05-13,19805,AA,280,LAX,MIA,820,817,-3.00,0.00,0,10.00,827,1543,4.00,1610,1547,-23.00,0.00,0,0,0,270.00,256.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,553151708
5,30,5,2008-05-30,19805,AA,252,LAX,MIA,1355,1402,7.00,7.00,0,17.00,1419,2147,15.00,2142,2202,20.00,20.00,1,0,0,300.00,268.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,908471094
5,5,1,2008-05-05,19805,AA,1520,LAX,MIA,1200,1217,17.00,17.00,1,20.00,1237,1959,37.00,1950,2036,46.00,46.00,1,0,0,319.00,262.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1475910866
5,25,7,2008-05-25,19805,AA,231,LAX,MIA,600,600,0.00,0.00,0,23.00,623,1344,6.00,1347,1350,3.00,3.00,0,0,0,290.00,261.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1267217091
5,8,4,2008-05-08,19805,AA,252,LAX,MIA,1355,1518,83.00,83.00,1,14.00,1532,2234,4.00,2142,2238,56.00,56.00,1,0,0,260.00,242.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1673001675
5,28,3,2008-05-28,19805,AA,280,LAX,MIA,820,859,39.00,39.00,1,17.00,916,1634,18.00,1610,1652,42.00,42.00,1,0,0,293.00,258.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-2141484125
5,8,4,2008-05-08,19805,AA,1520,LAX,MIA,1200,1215,15.00,15.00,1,13.00,1228,1932,3.00,1950,1935,-15.00,0.00,0,0,0,260.00,244.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1809561829
5,27,2,2008-05-27,19805,AA,1520,LAX,MIA,1200,1208,8.00,8.00,0,15.00,1223,1951,5.00,1950,1956,6.00,6.00,0,0,0,288.00,268.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1556358566
5,19,1,2008-05-19,19805,AA,1254,LAX,MIA,2150,2158,8.00,8.00,0,11.00,2209,540,9.00,540,549,9.00,9.00,0,0,0,291.00,271.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-2101393357
1,7,1,2008-01-07,19805,AA,892,DFW,STL,2125,2123,-2.00,0.00,0,8.00,2131,2246,5.00,2300,2251,-9.00,0.00,0,0,0,88.00,75.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,678222041
1,27,7,2008-01-27,19805,AA,2228,DFW,STL,1800,1815,15.00,15.00,1,18.00,1833,1942,6.00,1935,1948,13.00,13.00,0,0,0,93.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1310024261
1,18,5,2008-01-18,19805,AA,314,DFW,STL,840,848,8.00,8.00,0,11.00,859,1009,3.00,1015,1012,-3.00,0.00,0,0,0,84.00,70.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1857172992
1,8,2,2008-01-08,19805,AA,1336,DFW,STL,705,700,-5.00,0.00,0,17.00,717,835,3.00,845,838,-7.00,0.00,0,0,0,98.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,490282231
1,1,2,2008-01-01,19805,AA,1336,DFW,STL,705,657,-8.00,0.00,0,11.00,708,823,6.00,845,829,-16.00,0.00,0,0,0,92.00,75.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,278251034
1,13,7,2008-01-13,19805,AA,314,DFW,STL,840,835,-5.00,0.00,0,12.00,847,1002,3.00,1015,1005,-10.00,0.00,0,0,0,90.00,75.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1633333861
1,7,1,2008-01-07,19805,AA,1030,DFW,STL,945,939,-6.00,0.00,0,10.00,949,1057,7.00,1120,1104,-16.00,0.00,0,0,0,85.00,68.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1727505631
1,10,4,2008-01-10,19805,AA,492,DFW,STL,1525,1523,-2.00,0.00,0,10.00,1533,1648,2.00,1705,1650,-15.00,0.00,0,0,0,87.00,75.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1792358899
1,18,5,2008-01-18,19805,AA,1085,DFW,STL,1910,1938,28.00,28.00,1,16.00,1954,2104,3.00,2045,2107,22.00,22.00,1,0,0,89.00,70.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1699380112
1,29,2,2008-01-29,19805,AA,1790,DFW,STL,1615,1808,113.00,113.00,1,14.00,1822,1940,4.00,1755,1944,109.00,109.00,1,0,0,96.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,753408499
1,5,6,2008-01-05,19805,AA,314,DFW,STL,840,835,-5.00,0.00,0,10.00,845,1005,10.00,1015,1015,0.00,0.00,0,0,0,100.00,80.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,438225150
1,16,3,2008-01-16,19805,AA,1030,DFW,STL,945,940,-5.00,0.00,0,10.00,950,1107,3.00,1120,1110,-10.00,0.00,0,0,0,90.00,77.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1552406245
1,3,4,2008-01-03,19805,AA,520,DFW,STL,1220,1218,-2.00,0.00,0,12.00,1230,1346,6.00,1400,1352,-8.00,0.00,0,0,0,94.00,76.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-386229328
1,13,7,2008-01-13,19805,AA,1578,DFW,STL,1320,1410,50.00,50.00,1,14.00,1424,1540,3.00,1455,1543,48.00,48.00,1,0,0,93.00,76.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1702991589
1,21,1,2008-01-21,19805,AA,1030,DFW,STL,945,944,-1.00,0.00,0,9.00,953,1108,3.00,1120,1111,-9.00,0.00,0,0,0,87.00,75.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,425243267
1,5,6,2008-01-05,19805,AA,1118,DFW,STL,1040,1035,-5.00,0.00,0,10.00,1045,1207,4.00,1220,1211,-9.00,0.00,0,0,0,96.00,82.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-2002596349
5,29,4,2008-05-29,19805,AA,202,LAX,MIA,710,705,-5.00,0.00,0,21.00,726,1451,7.00,1500,1458,-2.00,0.00,0,0,0,293.00,265.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-25183474
5,4,7,2008-05-04,19805,AA,252,LAX,MIA,1355,1355,0.00,0.00,0,27.00,1422,2137,9.00,2142,2146,4.00,4.00,0,0,0,291.00,255.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-721785907
5,5,1,2008-05-05,19805,AA,1254,LAX,MIA,2150,2156,6.00,6.00,0,15.00,2211,536,9.00,540,545,5.00,5.00,0,0,0,289.00,265.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-117082588
5,6,2,2008-05-06,19805,AA,1520,LAX,MIA,1200,1239,39.00,39.00,1,15.00,1254,2016,4.00,1950,2020,30.00,30.00,1,0,0,281.00,262.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-411253108
5,18,7,2008-05-18,19805,AA,280,LAX,MIA,820,819,-1.00,0.00,0,14.00,833,1608,5.00,1610,1613,3.00,3.00,0,0,0,294.00,275.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-1550889637
5,6,2,2008-05-06,19805,AA,280,LAX,MIA,820,854,34.00,34.00,1,21.00,915,1634,6.00,1610,1640,30.00,30.00,1,0,0,286.00,259.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,998643983
5,20,2,2008-05-20,19805,AA,276,LAX,MIA,2300,2255,-5.00,0.00,0,18.00,2313,645,6.00,650,651,1.00,1.00,0,0,0,296.00,272.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1208989549
5,6,2,2008-05-06,19805,AA,252,LAX,MIA,1355,1358,3.00,3.00,0,20.00,1418,2140,7.00,2142,2147,5.00,5.00,0,0,0,289.00,262.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,787837968
5,9,5,2008-05-09,19805,AA,202,LAX,MIA,710,724,14.00,14.00,0,11.00,735,1440,15.00,1500,1455,-5.00,0.00,0,0,0,271.00,245.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,-770762177
5,18,7,2008-05-18,19805,AA,202,LAX,MIA,710,709,-1.00,0.00,0,18.00,727,1505,16.00,1500,1521,21.00,21.00,1,0,0,312.00,278.00,2342.00,1,1,LAX,7.999641,-118.41,33.94,MIA,7.791123,-80.29,25.79,2008,1075383366
1,4,5,2008-01-04,19805,AA,1578,DFW,STL,1320,1325,5.00,5.00,0,12.00,1337,1453,5.00,1455,1458,3.00,3.00,0,0,0,93.00,76.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1655650309
1,8,2,2008-01-08,19805,AA,314,DFW,STL,840,940,60.00,60.00,1,25.00,1005,1114,3.00,1015,1117,62.00,62.00,1,0,0,97.00,69.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1582838822
1,11,5,2008-01-11,19805,AA,1030,DFW,STL,945,957,12.00,12.00,0,11.00,1008,1130,2.00,1120,1132,12.00,12.00,0,0,0,95.00,82.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1899068338
1,20,7,2008-01-20,19805,AA,1030,DFW,STL,945,942,-3.00,0.00,0,15.00,957,1112,5.00,1120,1117,-3.00,0.00,0,0,0,95.00,75.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,1147370561
1,5,6,2008-01-05,19805,AA,1790,DFW,STL,1615,1615,0.00,0.00,0,10.00,1625,1743,4.00,1755,1747,-8.00,0.00,0,0,0,92.00,78.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1389609866
1,17,4,2008-01-17,19805,AA,492,DFW,STL,1525,1524,-1.00,0.00,0,14.00,1538,1648,2.00,1705,1650,-15.00,0.00,0,0,0,86.00,70.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-1339849267
1,3,4,2008-01-03,19805,AA,492,DFW,STL,1525,1526,1.00,1.00,0,10.00,1536,1657,7.00,1705,1704,-1.00,0.00,0,0,0,98.00,81.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-844503194
1,25,5,2008-01-25,19805,AA,520,DFW,STL,1220,1221,1.00,1.00,0,11.00,1232,1342,6.00,1400,1348,-12.00,0.00,0,0,0,87.00,70.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-622989431
1,2,3,2008-01-02,19805,AA,2228,DFW,STL,1800,1800,0.00,0.00,0,12.00,1812,1934,3.00,1935,1937,2.00,2.00,0,0,0,97.00,82.00,551.00,1,1,DFW,9.302793,-97.04,32.90,STL,5.989472,-90.36,38.75,2008,-330435336
